time,pm1,pm2_5,pm10,sensor1,sensor2,sensor3,sensor4
2021-09-07 02:51:15,6.054340280376458,7.149821427766268,9.457481500959634,0.39938275229439313,0.3675741802825798,0.5395520128141138,0.26548538687699424
2021-09-07 02:51:30,6.051225803006404,7.146182207756093,9.452405236460798,0.4020716109602539,0.3670912068175515,0.5386347232082728,0.26302279314527754
2021-09-07 02:51:45,6.048066006717314,7.142497679974586,9.447296072860496,0.4048410639546396,0.36673785513853097,0.5377891073513484,0.2606026264321785
2021-09-07 02:52:00,6.044869273188111,7.138776021590779,9.442164363326272,0.4076835392461674,0.3665099070403378,0.537009709392884,0.2582279079645864
2021-09-07 02:52:15,6.04164374855804,7.135024567884451,9.437019464204425,0.41059175163705397,0.36640222231035735,0.5362884198685588,0.2559014131502596
2021-09-07 02:52:30,6.038397255091756,7.13125022527833,9.431871011865026,0.41355823808655096,0.36640917216491237,0.5356156988358896,0.2536256715208416
2021-09-07 02:52:45,6.035136802184907,7.1274591650000865,9.426728679883862,0.41657497413103556,0.366524562585248,0.5349831459733635,0.2514029664846008
2021-09-07 02:53:00,6.031868503611521,7.12365663721596,9.421601560910267,0.4196333745864159,0.366741395981946,0.5343845630898675,0.24923533460548733
2021-09-07 02:53:15,6.02859771939957,7.119847177235233,9.416498268495326,0.42272455911747914,0.3670516378778964,0.5338156072906307,0.24712456415749812
2021-09-07 02:53:30,6.025329560852685,7.116035213639239,9.411427340298117,0.42583967796891936,0.36744622379090824,0.5332733724997781,0.24507219273399944
2021-09-07 02:53:45,6.022069296807311,7.112225462043773,9.406397186274885,0.4289701579432774,0.3679154079584357,0.5327559924042118,0.24307950372077614
2021-09-07 02:54:00,6.018822609043279,7.108423198792009,9.401415882112339,0.4321075017971704,0.3684490171005121,0.5322623797819206,0.24114752146938007
2021-09-07 02:54:15,6.015595740317649,7.104634325224798,9.39649115559843,0.4352428651576976,0.3690363410359955,0.5317921019996422,0.23927700503405203
2021-09-07 02:54:30,6.012395532949865,7.100865262390733,9.391630053053893,0.43836720079116825,0.3696658647684776,0.5313451688449435,0.23746844036129902
2021-09-07 02:54:45,6.009228754503361,7.0971223862766175,9.386838738069189,0.44147177563065,0.37032500987864697,0.5309217052077025,0.23572203084632995
